30
1.0517807291840901652645512644174818786	45
0.99773649146934394494025271442647687782	60
0.95789608764355347997579739683374095826	55
0.92518010961203714826592366307915623206	80
0.88959753327465739245955543489400895768	95
0.86624306095920782276674724943770513816	90
0.82831726840686051275542441597387767730	100
0.81186807983861501671305052508396326712	100
0.78673529375573236897013630347982812832	100
0.77386644372058520701598938554169402686	100
0.74844989102945230567388595969434070519	100
0.73470001841221915801639915341227972886	95
0.71309118456429452090904910880875815504	100
0.69988111672474100496062297315679310938	100
0.68092133351003570850784641938838008036	100
0.66877255427765618318952130254831435340	100
0.65206927033386439115185281141554922195	100
0.64327908890846710506685016522080526210	100
0.62452421237100803500515190265362930959	100
0.61387381665100529703629822364157591134	100
0.59708762389142043993249205176933322760	100
0.59035394225500994938947059357646325344	100
0.57997574555375425901008467116871062806	100
0.56774438216731692851333250168621990215	100
0.55670468508159515841493868102625564598	100
0.54506840174467235564823743137208354370	100
0.53402127950491276834596487493604235238	100
0.52604892687737251405819010942762246877	100
0.51833305167803683811876765291424510318	100
0.50704618938843803073882808986290542826	100
0.50138499999919660526173635452353036214	100
0.49111916669757928913966554868440413685	100
0.48337201310322567266358337421790879409	100
0.47666290666357029985436459726221341747	100
0.46818074924703524987060274273608898824	100
0.46085198290883616522952913635665545018	100
0.45486301889485208357844217665051361104	100
0.44782155307624930671603886597339263061	100
0.44053296075727907076332423199231930235	100
0.43689352576684028912887383996436223020	100
0.42845832811209140046202541210069143190	100
0.42270487504574609469045583019495680452	100
0.41637573401102039389011180380714264197	100
0.41164580368776176469127339393319096661	100
0.40456733071425582721331423488478395199	100
0.40134762305178088910797799147439080293	100
0.39404234734780308875540675529398820090	100
0.39006338356188896522130781407493504550	100
0.38589084575768579985849280602357353422	100
0.37966429438023688911262253852614201360	100
0.37533113526066935489241111104423316387	100
0.37204963828356382098309064670882690012	100
0.36521838416797835440921069826801284779	100
0.36162040586673555673180900566517477427	100
0.35663264468808554366303402700799932036	100
0.35261914368722725450591315308108725350	100
0.35015504858870605953688164369023030294	100
0.34472991129422179579094886033953565138	100
0.34139431884730862902422077076161990217	100
0.33654147899103095160525102204041072503	100
0.33323521310152139293627509023304004190	100
0.32861148501387124461573041250578930159	100
0.32653557819111898442556356652435972052	100
0.32313922943643701238113133583749695641	100
0.31886938003530054747787080876287730632	100
0.31599915282191051329565918308891016503	100
0.31251730066693519060720932761141156348	100
0.30957111624718262754496229990747252177	100
0.30588004088267701830369320256687158221	100
0.30327096172457909540416018980848894746	100
0.30009844692044349684004529438932651680	100
0.29661444055966664148497555873517301322	100
0.29379781976484472935104211456936824398	100
0.29128300819996155459703309564405247092	100
0.28786821451234488046418055038976264558	100
0.28533901388740661124786777364441325893	100
0.28337546160694348978016721020396493995	100
0.28064797432281676890036313308146047125	100
0.27738834917294703242221983353757598290	100
0.27551798673426068406175878133964394150	100
0.27301761005487048530564750383786830422	100
0.26996521889258171106972233787133511493	100
0.26802869741284808250993704071775460361	100
0.26603771291917548978408217321889906767	100
0.26308814560187705775016174005701795784	100
0.26112652987183351335489935749525910655	100
0.25844801038896544613653309363684217211	100
0.25673524490188633071623108792135964236	100
0.25442800329567886738250322536962204017	100
0.25220032042565965333085377056378252099	100
0.24980858394233797658070876861890361901	100
0.24782819739329044710660074947682515266	100
0.24585963289645412972089825940838036018	100
0.24426082935879285796677565928283752141	100
0.24224892157554492473430777236047096617	100
0.23951959289171516753451936754909449344	100
0.23819848047426984247421755943807346877	100
0.23582253091123257075327286443485732868	100
0.23459234120485174422605153913116036224	100
0.23225342575793979770870160559437694065	100
